CLIENT NAME,LOBBYIST LAST NAME,LOBBYIST FIRST NAME,LOBBYIST ADDRESS,LOBBYIST CITY,LOBBYIST STATE,LOBBYIST ZIP
Miles Management Corp,Leach,Chris,180 N Stetson,Chicago,IL,60601
Millennium East LLC,Acosta,Rolando,2949 W Gregory St,Chicago,IL,60625
Millennium Park Joint Venture LLC c%2fo Park Grill Food Services,Shakman,Michael,"180 N LaSalle St., Ste. 3600",Chicago,IL,60601
Millennium Park Joint Venture LLC c%2fo Park Grill Food Services,Feeney,Daniel,"180 N LaSalle St., Ste. 3600",Chicago,IL,60601
"Millennium Park Plaza, LLC",Parrino ,Jack,"55 E. Monroe St., 37th Flr",Chicago,IL,60603
MillerCoors LLC,Murphy,Thomas,"111 W. Washington St., Ste. 1920",Chicago,IL,60602
"Miller, Patrrick",Moore,Thomas,111 W Washington,Chicago,IL,60602
"Milwaukee 1422, LLC",Ezgur,Michael,1030 W. Chicago Ave.,Chicago,IL,60642
"Milwaukee Avenue Parking, LLC",Tristan,Homero,"30 W. Monroe St., Ste. 630",Chicago,IL,60603
Milwaukee Foster LLC,Grady,Graham,111 East Wacker Dr.,Chicago,IL,60601
"Milwaukee Foster, L.L.C.",Grady,Graham,111 East Wacker Drive,Chicago,IL,60601
"Miranzadeh, Florian",Moore,Thomas,111 W Washington,Chicago,IL,60602
MK Construction ,Banks,William,"70 W. Madison, Ste. 4500",Chicago,IL,60602
MK Construction ,Banks,William,"70 W. Madison, Ste. 5300",Chicago,IL,60602
M.K.Construction Builders Inc. ,Banks,William,"70 W. Madison, Ste. 4500",Chicago,IL,60602
"ML Realty Partners, LLC",Reifman,David,203 N. LaSalle St. Suite 1900,Chicago,IL,60601
MMJ America Holding Company LLC,Pugh,Donna,321 N. Clark St.,Chicago,IL,60654
Modis Inc,O'Keefe,Bridget,"227 W. Monroe St., #3500",Chicago,IL,60606
MOE Construction Industry Research & Service Trust Fund,Sullivan,James,1400 Rue Paris Pl,Invernes,IL,60067
Mondelez Global LLC,Sales,Betsy,"409 W. Huron, #600",Chicago,IL,60610
Mondelez Global LLC,Kimmons,Gyata,"409 W. Huron St., Ste. 600",Chicago,IL,60654
"Monroe Acquisition Partners, LLC",Grady,Graham,111 East Wacker Drive,Chicago,IL,60601
Monroe Acquisiton Partners,Bennett,Paul,203 North LaSalle St.,Chicago,IL,60601
Monroe Investments Partners LLC,Neal,Langdon,"203 N. LaSalle, Ste. 2300",Chicago,IL,60601
Monroe Investments Partners LLC,Stubblefield,Carol,"203 N. LaSalle, Ste. 2300",Chicago,Il,60601
Monroe Investments Partners LLC,Klawiter,Richard,203 N. LaSalle St. Suite 1900,Chicago,IL,60601
Monster Energy Company,Glass,Jeffrey,350 W. 22nd Street,Lombard,IL,60148
Monster Energy Company,Molaro,Robert,6808 W. Archer Ave.,Chicago,IL,60638
"Monterrey Security Consultants, Inc.","Kelly, Jr.",John,"670 N. Clark St., 4th Flr",Chicago,IL,60654
"Monterrey Security Consultants, Inc.",Houlihan,Michael ,"670 N. Clark St., 4th Flr",Chicago,IL,60654
"Monticellohouse, LLC",Banks,William,"70 W. Madison, Ste. 5300",Chicago,IL,60602
"Monticellohouse, LLC",Banks,William,"70 W. Madison, Ste. 4500",Chicago,IL,60602
Montrose Claredon Partners LLC,DiGrino,Mariah,203 N. LaSalle St. Suite 1900,Chicago,IL,60601
Montrose Claredon Partners LLC,DiGrino,Mariah,203 N. LaSalle Street,Chicago,IL,60601
"Montrose Green, LLC",Scott,Andrew,"10 S. Wacker Dr., Ste. 2300",Chicago,IL,60606
Moody Bible Institute,George,John,130 E Randolph St,Chicago,IL,60601
Moody Bible Institute,George,John,180 N Stetson,Chicago,IL,60601
"Moore, Thomas ",Musawwir,Kareem   ,221 N. LaSalle St.,Chicago,IL,60601
"Mora, Antonio",Mell,Richard,5614 N. Meade,Chicago,IL,60646
Morgah LLC,McGuire,Katriina,"70 W. Madison, Ste. 4500",Chicago,IL,60602
Morgah LLC,Banks,William,"70 W. Madison, Ste. 4500",Chicago,IL,60602
Morgan Keegan & Co. Inc,Thompson,William,50 N. Front St.,Memphis,TN,38103
Morgan Keegan & Co. Inc,Bennett,Euriah,"3050 Peachtree Rd., NW  Ste. 702",Atlanta,GA,30305
Morgan Keegan & Co. Inc,Mehigan,David,"951 E. Byrd St., Ste. 930",Richmond,VA,23219
Morgan Keegan & Co. Inc,Lewis,Kemp,535 Madison Ave. ,New York,NY,10022
"Morgan Services, Inc.",Acosta,Rolando,2949 W Gregory St,Chicago,IL,60625
Morgan Stanley,Fortino,Stephen,440 S. LaSalle St.,Chicago,IL,60605
Morgan Stanley  & Co. LLC,Wynne,Brian,1585 Broadway,New York,NY,10036
Morgan Stanley  & Co. LLC,Shields,Stratford,1221 Avenue of the Americas,New York,NY,10020
Morgan Stanley  & Co. LLC,Smelkinson,Ira,1585 Broadway,New York,NY,10036
Morgan Stanley  & Co. LLC,Mack,William,440 S. LaSalle Street,Chicago,IL,60606
Morgan Stanley  & Co. LLC,Ziegahn,Liberty,440 S. LaSalle Street,Chicago,IL,60605
Morgan Stanley  & Co. LLC,Daley,William,440 S. LaSalle Street,Chicago,IL,60605
Morgan Stanley  & Co. LLC,Shields,Stratford,440 S. LaSalle Street,New York,NY,60605
Morgan Stanley  & Co. LLC,Mack,William,440 S. LaSalle St.,Chicago,IL,60606
Morgan Stanley  & Co. LLC,McKenna,Craig ,1585 Broadway,New York,NY,10036
Morgan Stanley  & Co. LLC,Fortino,Stephen,440 S. LaSalle Street,Chicago,IL,60605
"Morgan Stanley & Co, LLC",Daniels,Warren,440 S. LaSalle St.,Chicago,IL,60605
Morgan Stanley & Co. LLC,Daley,William,440 South LaSalle St.,Chicago,IL,60605
Morgan Stanley & Co. LLC,Ziegahn,Liberty,440 South LaSalle Street,Chicago,IL,60605
Morgan Stanley & Co. LLC,Mack,William,440 S. LaSalle Street,Chicago,IL,60606
Morgan Stanley & Co. LLC,Mack,William,440 S. LaSalle St.,Chicago,IL,60606
Morgan Stanley & Co. LLC,Daley,William,440 S. LaSalle Street,Chicago,IL,60605
Morgan Stanley & Co. LLC,Fortino,Stephen,440 S. LaSalle Street,Chicago,IL,60605
Morgan Stanley & Co. LLC,McKenna,Craig ,1585 Broadway,New York,NY,10036
Morgan Stanley & Co. LLC,Fortino,Stephen,440 S. LaSalle St.,Chicago,IL,60605
Morgan Stanley & Co. LLC,Smelkinson,Ira,1585 Broadway,New York,NY,10036
Morgan Stanley Investment Management Inc.,Fazzino,Maryellen,522 Fifth Avenue,New York,NY,10036
Morgan Stanley Investment Management Inc.,Witt,Andrew,440 South LaSalle Street,Chicago,IL,60605
Morgan Stanley Investment Management Inc.,Dietrich,Marc,522 Fifth Avenue,New York,NY,10036
"Morgan Stanley Investment Management, Inc",Watt,John,"1585 Broadway, 39th Flr",New York,NY,10036
Motion Picture Association of America,Glass,Jeffrey,350 W. 22nd Street,Lombard,IL,60148
Motion Picture Association of America,Glass,Jeffrey,"350 W. 22nd St., #106",Lombard,IL,60148
Motion Picture Association of America,Glass,Jeffrey,1 Oakbrook Terrace,Oakbrook Terrace,IL,60181
Motorola Mobility LLC,Winters,Andria,600 N U.S. Hwy 45,Libertyville,IL,600484
Motorola Solutions,Newman,Paul,224 South Michigan Avenue,Chicago,IL,60604
Motorola Solutions,Alvarez,Michael,351 W Hubbard,Chicago,IL,60654
Motorola Solutions,Mueller,Monica,"1303 E. Algonquin Rd., 7th Flr",Schaumburg,IL,60196
Motorola Solutions,Newman,Paul,1303 E. Algonquin Rd.,Schaumburg,IL,60196
"Motor Row Properties, LLC",Cramer,John,53 West Jackson Blvd,Chicago,IL,60604
"Motor Row Properties, LLC",DiGrino,Mariah,203 N. LaSalle St. Suite 1900,Chicago,IL,60601
"MOTRK, Inc.",Tragesser,Kate,30 N. LaSalle,Chicago,IL,60606
Mount Sinai Hospital and Medical Center,Narefsky,David,71 S. Wacker Drive,Chciago,Il,60606
Mount Sinai Hospital and Medical Center,Narefsky,David,71 S. Wacker Drive,Chciago,IL,60606
"MPI Contracting, Inc",Neal,Langdon,"120 N LaSalle St., Ste. 2600",Chicago,IL,60602
"M & R Development, LLC",George,John,130 E Randolph St,Chicago,IL,60601
"M & R Development, LLC",George,John,180 N Stetson,Chicago,IL,60601
"M & R Development, LLC",Leach,Chris,180 N Stetson,Chicago,IL,60601
"M & R Development, LLC",Leach,Chris,130 East Randolph Street,Chicago,IL,60601
Mr. Nelson and Mrs. Josephine Salas,Gattuso,Joseph ,"111 E. Wacker Drive, Suite 2800",Chicago,IL,60601
Mr. Nelson and Mrs. Josephine Salas,Grady,Graham,111 East Wacker Drive,Chicago,IL,60601
MR Properties ,Walton,Jewell ,"221 N LaSalle St., Ste. 820",Chicago,IL,60601
MR Properties ,Friedman,Stephen,"221 N LaSalle St., Ste. 820",Chicago,IL,60601
MR Properties LLC,Friedland,Steven,"626 W. Jackson Blvd., Ste. 400",Chicago,IL,60661
MRR 2036 S Michigan Ave LLC,Johnson,Allen,53 W Jackson Blvd,Chicago,IL,60604
MRR 2036 S Michigan Ave LLC,Ramsey,Emily,53 W Jackson Blvd,Chicago,IL,60604
"Mruk, Greg",Moore,Thomas,111 W Washington,Chicago,IL,60602
Museum of Contemporary Art,Kus,Edward ,"111 E. Wacker Dr., Ste. 2800",Chicago,IL,60601
Museum of Science and Industry,Charity,Elvin,"20 N. Clark St., Ste. 1150",Chicago,IL,60602
Museums in the Park,Suffredin,Thomas,111 E. Wacker Drive Suite 2800,Chicago,IL,60601
Museums in the Park,Suffredin,Lawrence,"111 E. Wacker Drive, Suite 2800",Chicago,IL,60601
Museums in the Park,Suffredin,Thomas,"111 E. Wacker Drive, Suite 2800",Chicago,IL,60601
Music and Dance Theater Chicago,Gattuso,Joseph ,"111 E. Wacker Drive, Suite 2800",Chicago,IL,60601
"Music & Dance Theater Chicago, Inc.",Gattuso,Joseph ,"111 E. Wacker Drive, Suite 2800",Chicago,IL,60601
MWH,LaPaille,Gary,"175 W. Jackson, Suite 1900",Chicago,IL,60604
"Nahalka, Vladimir",Moore,Thomas,111 W Washington,Chicago,IL,60602
"National Elevator Industry, Inc.",Suffredin,Lawrence,"111 E. Wacker Drive, Suite 2800",Chicago,IL,60601
National Hellenic Museum,DiGrino,Mariah,203 N. LaSalle Street,Chicago,IL,60601
National Hellenic Museum,Reifman,David,203 N. LaSalle St. Suite 1900,Chicago,IL,60601
National-Louis University,Dunn,Christopher,"1 East Wacker Drive, Suite 500",Chicago,IL,60601
National-Louis University,Conlon,Kevin ,"1 East Wacker Drive, Suite 500",Chicago,IL,60601
National-Louis University,Dunn,Christopher,"350 N. LaSalle St., Ste. 1420",Chicago,IL,60654
National-Louis University,Conlon,Kevin ,"350 N. LaSalle St., Ste. 1420",Chicago,IL,60654
National-Louis University,Conlon,Kevin ,"350 N. LaSalle St., Ste. 1420",Chicago,IL,60610
National Museum of Health + Medicine Chicago,Finch,G. A.,122 South Michigan Avenue,Chicago,IL,60603
National Outdoor Signs LLC,O'Keefe,Bridget,227 W. Monroe St.,Chicago,IL,60606
National Outdoor Signs LLC,O'Keefe,Bridget,"227 W. Monroe St., #3500",Chicago,IL,60606
"National Promotions & Advertising, Inc (FKA Contest Promotions)",Palo,Jeffery,212 W. Washington St,Chicago,IL,60606
National Railroad Passenger Corp. (Amtrak),Carrell ,Mitchell,311 S. Wacker Dr.,Chicago,IL,60606
National Shopping Plazas Inc,Grady,Graham,111 East Wacker Drive,Chicago,IL,60601
National Shopping Plazas Inc,Grady,Graham,111 East Wacker Dr.,Chicago,IL,60601
National Shopping Plazas Inc,Gattuso,Joseph ,"111 E. Wacker Drive, Suite 2800",Chicago,IL,60601
National Tax Credit II Holdings LLC,O'Keefe,Bridget,227 W. Monroe St.,Chicago,IL,60606
Nationwide Insurance,Kamis,John,180 N. LaSalle Street,Chicago,IL,60601
Nationwide Insurance,Leland,David ,280 North High Street,Columbus,OH,43215
Natoma/ Diversey Station LLC,Moore,Thomas,111 W Washington,Chicago,IL,60602
Navnish Group,George,John,180 N Stetson,Chicago,IL,60601
Navnish Group,George,John,130 E Randolph St,Chicago,IL,60601
NAVTEQ Corp.,Kruse,Erika,"542 S. Dearborn, Ste. 1100",Chicago,IL,60605
"Navy Pier, Inc",DiGrino,Mariah,203 N. LaSalle Street,Chicago,IL,60601
"Navy Pier, Inc",Novak,Theodore,203 N. LaSalle St. Suite 1900,Chicago,IL,60601
"Navy Pier, Inc.",DiGrino,Mariah,203 N. LaSalle St. Suite 1900,Chicago,IL,60601
"Navy Pier, Inc.",Novak,Theodore,203 N. LaSalle Street,Chicago,IL,60601
Neal Gerber & Eisenberg LLP,Selin,Audrey,"2 N. LaSalle St., Ste. 1700",Chicago,IL,60602
"Neal, Gerber & Eisenberg, LLP",Selin,Audrey,"2 N. LaSalle St., Ste. 2000",Chicago,IL,60602
Near North Montessori School,Alder,Gerald,600 W. Van Buren Suite 909,Chicago,IL,60607
NEBEL Inc,George,John,180 N Stetson,Chicago,IL,60601
"Nelson, Helen & Rick",Moore,Thomas,111 W Washington,Chicago,IL,60602
New Albertsons d/b/a Jewel-Osco,Zaio,Constance,150 Pierce Road,Itasca,IL,60143
New Albertsons dba Jewel-Osco,Zaio,Constance,150 Pierce Road,Itasca,IL,60143
Newcastle Limited,DiGrino,Mariah,203 N. LaSalle Street,Chicago,IL,60601
Newcastle Limited,Katz,Marilyn,350 W. Hubbard St. #200,Chicago,IL,6065460610
Newcastle Limited,Klawiter,Richard,203 N. LaSalle Street,Chicago,IL,60601
Newcastle Limited,Klawiter,Richard,203 N. LaSalle St. Suite 1900,Chicago,IL,60601
Newcastle Limited,Dodson,Jesse,203 N. LaSalle St. Suite 1900,Chicago,IL,60601
Newcastle Limited,Katz,Marilyn,350 W. Hubbard St. #200,Chicago,IL,60610
New Channels Realty,Laube,Michael,200 S. Wacker Dr.  Ste. 3100,Chicago,IL,60606
New Chinatown Real Estate,McGuire,Katriina,55 E. Monroe,Chicago,IL,60603
New Congress LLC c/o PalMet Venture LLC,Cramer,John,53 West Jackson Blvd,Chicago,IL,60604
New Life Covenant Oakwood Church,Shaqildi,Amal,"203 N. LaSalle, Ste. 2300",Chicago,IL,60601
New Life Covenant Oakwood Church,Lynch,Francine,"120 N LaSalle St., Suite 2600",Chicago,IL,60602
New Life Covenant Oakwood Church,Neal,Langdon,"120 N LaSalle St., Ste. 2600",Chicago,IL,60602
New Life Covenant Oakwood Church,Neal,Langdon,"203 N. LaSalle, Ste. 2300",Chicago,IL,60601
New Life Covenant Oakwood Church,Lynch,Francine,"203 N. LaSalle, Ste. 2300",Chicago,IL,60601
Newmark Knight Frank,KASPER,MICHAEL,222 NORTH LASALLE STREETSUITE 300,CHICAGO,IL,60601
Newmark Knight Frank,NOTTAGE,COURTNEY,222 NORTH LASALLE STREETSUITE 300,CHICAGO,IL,60601
Newmark Knight Frank,Dring,David,"222 N. LaSalle St., #300",Chicago,IL,60601
Newmark Knight Frank,KASPER,MICHAEL,222 NORTH LASALLE STREET SUITE 300,CHICAGO,IL,60601
"New Moms, Inc",Pusateri,Lawrence,"39 S. LaSalle St., Ste. 808",Chicago,IL,60603
"New Moms, Inc",Pusateri,Lawrence,"39 S. LaSalle St., Ste. 808",Chicago,Il,60603
"New Moms, Inc",Theisen,John,"39 S. LaSalle St., Ste. 808",Chicago,IL,60603
New Pisgah Baptist Church,Tinucci,Margaret ,"39 S. LaSalle St., Ste. 808",Chicago,IL,60603
New Pisgah Baptist Church,Theisen,John,"39 S. LaSalle St., Ste. 808",Chicago,IL,60603
New Pisgah Baptist Church,Pace,Virginia,"39 S. LaSalle St., Ste. 808",Chicago,IL,60603
"Newport Property Investors, LLC",Friedland,Steven,"626 W. Jackson Blvd., Ste. 400",Chicago,IL,60661
Newport Real Estate DevelopmentLLC (dba 4007 N Paulina LLC & 4011 N Paulina LLC),Schramm,Jessica,55 East Monroe Street,Chicago,IL,60603
Newsweb Corp,Novak,Theodore,203 N. LaSalle Street,Chicago,IL,60601
Newsweb Corp,Novak,Theodore,203 N. LaSalle St. Suite 1900,Chicago,IL,60601
New Urban Property Development LLC,Citron,Bernard,55 E. Monroe St. 37th Flr,Chicago,IL,60603
"NextG Networks, Inc.",Kelly,Henry,"333 W Wacker Dr., Ste. 2600",Chicago,IL,60606
"Next Realty, LLC",Scott,Andrew,"10 S. Waker Dr., Ste. 2300",Chicago,IL,60606
Nissan North America Inc.,Lawlor,John,"233 S. Wacker Dr., Ste. 7800",Chicago,IL,60606
"Nivi USA, Inc.",Bernardini,Charles,70 West Madison  Ste. 3500,Chicago,IL,60602
Nixon Peabody LLP,Fricke,Raymond,70 West Madison  Ste. 3500,Chicago,IL,60602
"NJB Operations, Inc.",Georges,Mara,20 S. Clark St.,Chicago,IL,60603
"NJOY, Inc.",Alvarez,Michael,351 W Hubbard,Chicago,IL,60654
"NJOY, Inc.",Fojtik,Brian,15211 N. Kierland BLvd.,Scottsdale,AZ,85254
NLP Properties LLC,Grady,Graham,111 East Wacker Dr.,Chicago,IL,60601
"NM Project Company, LLC",Wendy,Richard,"311 S. Wacker Dr., Ste. 3000",Chciago,IL,60606
"NM Project Company, LLC",Carrell ,Mitchell,311 S. Wacker Dr.,Chicago,IL,60606
Noam LLC,Brankin,Patrick,"70 W. Madison, Ste. 4500",Chicago,IL,60602
Noam LLC,Brankin,Patrick,"70 W. Madison Street, Ste. 5300",Chicago,IL,60602
Noble,Fary,Mark,6808 W. Archer Ave,Chicago,Il,60638
Noble Network of Charter Schools,Kus,Edward ,"111 E. Wacker Dr., Ste. 2800",Chicago,IL,60601
Noble Network of Charter Schools,Gattuso,Joseph ,"111 E. Wacker Drive, Suite 2800",Chicago,IL,60601
Noble Network of Charter Schools,Nunes,Marcus,333 W. Wacker Dr. #1420,Chicago,IL,60606
Noble Network of Charter Schools,Grady,Graham,111 East Wacker Dr.,Chicago,IL,60601
Noble Network of Charter Schools,Grady,Graham,111 East Wacker Drive,Chicago,IL,60601
Noble Network of Charter Schools,Chico,Gery,333 W. Wacker Dr.,Chicago,IL,60606
Noodles & Co.,Grady,Graham,111 East Wacker Dr.,Chicago,IL,60601
Noresco LLC,Houlihan,Michael ,"670 N. Clark St., 4th Flr",Chicago,IL,60654
Noresco LLC,"Kelly, Jr.",John,"670 N. Clark St., 4th Flr",Chicago,IL,60654
Norfolk Southern Corp.,Murphy,Thomas,"111 W. Washington St., Ste. 1920",Chicago,IL,60602
Norfolk Southern Corporation,Murphy,Thomas,"111 W. Washington St., Ste. 1920",Chicago,IL,60602
North American High Speed Rail Group,Blank,Myer,77 W Washington,Chicago,IL,60602
"North Clark Street, LLC",Reifman,David,203 N. LaSalle St. Suite 1900,Chicago,IL,60601
"North Clark Street, LLC",DiGrino,Mariah,203 N. LaSalle Street,Chicago,IL,60601
"North Coast Music Group, Inc",Mancilla,Robert,"30 W Monroe St., Ste 630",Chicago,IL,60603
"North Coast Music Group, Inc",Tristan,Homero,"30 W. Monroe St., Ste. 630",Chicago,IL,60603
North Community Bank,Borstein,Scott,"203 N. LaSalle, Ste. 2300",Chicago,Il,60601
North Community Bank,Neal,Langdon,"203 N. LaSalle, Ste. 2300",Chicago,IL,60601
"Northeastern Illinois University, Board of Trustees",Gamrath,Robert,"300 N. LaSalle, Ste. 4000",Chicago,IL,60654
Northern IL Fire Sprinkler Advisory Board,Vaughn,Margaret,9211 Waterfall Glen Blvd.,Darien,IL,60561
Northern Illinois Fire Sprinkler Advisory Board,Vaughn,Margaret,9211 Waterfall Glen Blvd.,Darien,IL,60561
Northern Illinois Fire Sprinkler Advisory Board,Waterman,Barry,523 E. Park Blvd.,Villa,IL,60181
Northern Illinois Sprinkler Advisory Board,KASPER,MICHAEL,222 NORTH LASALLE STREETSUITE 300,CHICAGO,IL,60601
Northern Illinois Sprinkler Advisory Board,NOTTAGE,COURTNEY,222 NORTH LASALLE STREETSUITE 300,CHICAGO,IL,60601
Northern Illinois Sprinkler Advisory Board,Dring,David,"222 N. LaSalle St., #300",Chicago,IL,60601
Northern Trust Corporation,Pollak,Donald,"50 South LaSalle St., M-23",Chicago,IL,60603
Northern Trust Corporation,Robinson-Ivy,Jaclene,"50 South LaSalle, St",Chicago,IL,60603
Northern Trust Corporation,Anosike,Dennis,"50 S. LaSalle St., B-8",Chicago,IL,60603
Northern Trust Corporation,Pollak,Donald,50 South LaSalle St.,Chicago,IL,60603
Northern Trust Corporation,Richardson-Lowry,Mary,71 S. Wacker Drive,Chicago,IL,60606
Northern Trust Corporation,Jackson,Darrell,"50 S. LaSalle St., B-2",Chicago,IL,60603
Northern Trust Corporation,Robinson-Ivy,Jaclene,"50 South LaSalle, St. M-9",Chicago,IL,60603
Northern Trust Corporation,Ambrose,Allan,"50 South LaSalle St., B-12",Chicago,IL,60603
Northern Trust Corporation,Dibble,Kelly,"800 Connecticut Ave., NW, Ste. 200",Washington,DC,20006
Northern Trust Corporation,Ambrose,Allan,50 South LaSalle St.,Chicago,IL,60603
Northern Trust Corporation,Jackson,Darrell,50 S. LaSalle St.,Chicago,IL,60603
North Park University,Gattuso,Joseph,"111 E. Wacker Drive, Suite 2800",Chicago,IL,60601
North Park University,Gattuso,Joseph ,"111 E. Wacker Drive, Suite 2800",Chicago,IL,60601
North Park University,Guthman,Jack ,111 East Wacker Dr.,Chicago,IL,60601
North River Commission,Schwartz,Deborah,39 S LaSalle St,Chicago,IL,60603
North River Commission,Pusateri,Lawrence,"39 S. LaSalle St., Ste. 808",Chicago,IL,60603
North River Commission,Schwartz,Deborah,140 South Dearborn Street,Chicago,IL,60603
North River Commission,Pusateri,Lawrence,140 South Dearborn Street,Chicago,IL,60603
North Shore Spanish Baptist Church,Neal,Langdon,"203 N. LaSalle, Ste. 2300",Chicago,IL,60601
North Shore Spanish Baptist Church,Diamond,Terrance,"203 N. LaSalle, Ste. 2300",Chciago,IL,60601
"Northwestern Capital Investment Partners, LLC",Neal,Langdon,"203 N. LaSalle, Ste. 2300",Chicago,IL,60601
"Northwestern Capital Investment Partners, LLC",Borstein,Scott,"203 N. LaSalle, Ste. 2300",Chicago,IL,60601
Northwestern Memorial Hospital,Shaqildi,Amal,"203 N. LaSalle, Ste. 2300",Chicago,IL,60601
Northwestern Memorial Hospital,Neal,Langdon,"120 N LaSalle St., Ste. 2600",Chicago,IL,60602
Northwestern Memorial Hospital,Stubblefield,Carol,"203 N. LaSalle, Ste. 2300",Chicago,Il,60601
Northwestern Memorial Hospital,Shaqildi,Amal,"120 N. LaSalle, Ste. 2600",Chicago,IL,60602
Northwestern Memorial Hospital,Stubblefield,Carol,"203 N. LaSalle, Ste. 2300",Chicago,IL,60601
Northwestern Memorial Hospital,Neal,Langdon,"203 N. LaSalle, Ste. 2300",Chicago,IL,60601
Northwestern Memorial Hospital,Stubblefield,Carol,120 N LaSalle St.,Chicago,IL,60602
Northwestern Memorial Hospital,Murphy,Thomas,"111 W. Washington St., Ste. 1920",Chicago,IL,60602
Northwestern Memorial Hospital,Ziomek,Scott,211 E. Ontario #1750,Chicago,IL,60611
Northwestern University,Borovicka,John,230 W. Monroe St.,Chicago,IL,60606
Northwestern University,Alexander,Michael,230 W. Monroe St.,Chicago,IL,60606
Northwestern University,Saef,Scott,One S. Dearborn St.,Chicago,IL,60603
Northwestern University,Murphy,Thomas,"111 W. Washington St., Ste. 1920",Chicago,IL,60602
Northwood Acquisition LLC,DiLorenzo,Michael,321 N. Clark St.,Chicago,IL,60654
Northwood Acquisition LLC,Pugh,Donna,321 N. Clark St.,Chicago,IL,60654
Norwegian American Hospital,Kamis,John,180 N. LaSalle Street,Chicago,IL,60601
Norwegian Lutheran Bethesda Home Assoc.,O'Keefe,Bridget,227 W. Monroe St.,Chicago,IL,60606
Novak Construction,Banks,William,"70 W. Madison, Ste. 5300",Chicago,IL,60602
Novak Construction,Mell,Richard,3701 N. Kedzie,Chicago,IL,
Novak Construction,Mell,Richard,5614 N. Meade,Chicago,IL,60646
Novak Construction,Schain,Jerome,"70 W. Madison, Ste. 5300",Chicago,IL,60602
Novartis Vaccines,Gabor,Steven,"c/o 2350 Kerner Blvd., Ste. 250",San Rafael,CA,94901
Novartis Vaccines,Patel,Neel,350 Massachusetts Avenue,Cambridge,MA,2139
Novartis Vaccines and Diagnostics,Patel,Neel,350 Massachusetts Avenue,Cambridge,MA,2139
NPL Construction Co. ,Brown,Michael,212 W. Washington,Chicago,IL,60602
NRG Clybourn Wrightwood LLC,Pugh,Donna,"321 N. Clark St., Ste. 2800",Chicago,IL,60610
NRG Clybourn Wrightwood LLC,Pugh,Donna,"321 N. Clark St., Ste. 2800",Chicago,IL,60654
NRG Clybourn Wrightwood LLC,DiLorenzo,Michael,"321 N. Clark St., Ste. 2800",Chicago,IL,60654
